Date,Year,Category,Lower,Mid,Upper,CPI_Growth,YoY_Inflation,Forecast_Error,Forecast_Accuracy,Category_Contribution,Season,Seasonal_Contribution
2015-11-01 00:00:00,2015,Cereals and bakery products,5.3,-4.5,-0.6,-550,462.5,9.8,317.777777777778,7.90861159929701,Fall,2.67538644470868
2015-12-01 00:00:00,2015,Cereals and bakery products,3.4,-4.2,-0.9,-6.66666666666667,950,7.6,280.952380952381,4.8331415420023,Winter,3.10650887573965
2016-01-01 00:00:00,2016,Cereals and bakery products,2.7,-2.8,0,-33.3333333333333,-1500,5.5,296.428571428571,3.61757105943152,Winter,0.980392156862745
2016-02-01 00:00:00,2016,Cereals and bakery products,3,-1.7,0.7,-39.2857142857143,-312.5,4.7,376.470588235294,2.44604316546763,Winter,0.595238095238095
2016-03-01 00:00:00,2016,Cereals and bakery products,3.2,-2.4,-0.4,41.1764705882353,-52,5.6,333.333333333333,3.26086956521739,Spring,1.16788321167883
2016-04-01 00:00:00,2016,Cereals and bakery products,1.7,-1.8,-0.2,-25,-325,3.5,294.444444444445,2.79503105590062,Spring,0.875912408759124
2016-05-01 00:00:00,2016,Cereals and bakery products,1.4,-1.7,-0.4,-5.55555555555556,-59.5238095238095,3.1,282.352941176471,2.51851851851852,Spring,0.827250608272506
2016-06-01 00:00:00,2016,Cereals and bakery products,0.9,-1.2,-0.2,-29.4117647058824,-300,2.1,275,1.78571428571429,Summer,0.269784172661871
2016-07-01 00:00:00,2016,Cereals and bakery products,0.8,-0.9,-0.2,-25,-85.2459016393443,1.7,288.888888888889,0.458015267175572,Summer,0.202338129496403
2016-07-01 00:00:00,2016,Cereals and bakery products,6.4,-6.1,-0.6,577.777777777778,-710,12.5,304.918032786885,3.10432569974555,Summer,1.37140287769784
2016-08-01 00:00:00,2016,Cereals and bakery products,0.5,-0.8,-0.2,-86.8852459016393,-77.7777777777778,1.3,262.5,0.441744892324683,Summer,0.179856115107914
2016-08-01 00:00:00,2016,Cereals and bakery products,5.5,-7.9,0.7,887.5,-890,13.4,269.620253164557,4.36223081170624,Summer,1.77607913669065
2016-09-01 00:00:00,2016,Cereals and bakery products,0.4,-0.8,-0.4,-89.873417721519,-82.2222222222222,1.2,250,0.458452722063037,Fall,0.154142581888247
2016-09-01 00:00:00,2016,Cereals and bakery products,10.3,-10.1,-2.5,1162.5,140.476190476191,20.4,301.980198019802,5.78796561604585,Fall,1.94605009633911
2016-10-01 00:00:00,2016,Cereals and bakery products,0,-0.6,-0.3,-94.0594059405941,-78.5714285714286,0.6,200,0.356294536817102,Fall,0.115606936416185
2016-10-01 00:00:00,2016,Cereals and bakery products,5.5,-7.6,-1.1,1166.66666666667,347.058823529412,13.1,272.368421052632,4.51306413301663,Fall,1.46435452793834
2016-11-01 00:00:00,2016,Cereals and bakery products,-0.1,-0.5,-0.3,-93.421052631579,-79.1666666666667,0.4,180,0.283929585462805,Fall,0.0963391136801542
2016-11-01 00:00:00,2016,Cereals and bakery products,5.9,-7,-1.5,1300,288.888888888889,12.9,284.285714285714,3.97501419647927,Fall,1.34874759152216
2016-12-01 00:00:00,2016,Cereals and bakery products,4.5,-6,-1.5,-14.2857142857143,252.941176470588,10.5,275,4.32588320115357,Winter,2.10084033613445
2017-01-01 00:00:00,2017,Cereals and bakery products,3.6,-3.4,0.5,-43.3333333333333,183.333333333333,7,305.882352941177,3.02491103202847,Winter,1.13484646194927
2017-02-01 00:00:00,2017,Cereals and bakery products,4.6,-3.6,-0.4,5.88235294117647,300,8.2,327.777777777778,3.77754459601259,Winter,1.20160213618158
2017-03-01 00:00:00,2017,Cereals and bakery products,2.8,-2.8,-0.2,-22.2222222222222,-54.0983606557377,5.6,300,3.45679012345679,Spring,1.33779264214047
2017-04-01 00:00:00,2017,Cereals and bakery products,2.4,-2.6,-0.7,-7.14285714285713,225,5,292.307692307692,3.83480825958702,Spring,1.24223602484472
2017-05-01 00:00:00,2017,Cereals and bakery products,1.4,-1.6,-0.1,-38.4615384615385,-79.746835443038,3,287.5,2.64462809917355,Spring,0.764452938365982
2017-06-01 00:00:00,2017,Cereals and bakery products,1.5,-1.3,-0.2,-18.75,62.5,2.8,315.384615384615,2.51937984496124,Summer,0.331632653061225
2017-07-01 00:00:00,2017,Cereals and bakery products,1,-1.2,-0.4,-7.6923076923077,-88.1188118811881,2.2,283.333333333333,0.666666666666667,Summer,0.306122448979592
2017-07-01 00:00:00,2017,Cereals and bakery products,11.9,-9.8,-0.9,716.666666666667,1533.33333333333,21.7,321.428571428571,5.44444444444445,Summer,2.5
2017-08-01 00:00:00,2017,Cereals and bakery products,0.4,-0.8,-0.3,-91.8367346938776,-89.4736842105263,1.2,250,0.498753117206983,Summer,0.204081632653061
2017-08-01 00:00:00,2017,Cereals and bakery products,9.2,-7,1.2,775,1300,16.2,331.428571428571,4.3640897755611,Summer,1.78571428571429
2017-09-01 00:00:00,2017,Cereals and bakery products,0.3,-0.7,-0.4,-90,-90,1,242.857142857143,0.464807436918991,Fall,0.17232890201871
2017-09-01 00:00:00,2017,Cereals and bakery products,10.3,-8.6,-1.4,1128.57142857143,43.3333333333333,18.9,319.767441860465,5.71049136786189,Fall,2.11718365337272
2017-10-01 00:00:00,2017,Cereals and bakery products,0,-0.7,-0.5,-91.8604651162791,-79.4117647058824,0.7,200,0.560897435897436,Fall,0.17232890201871
2017-10-01 00:00:00,2017,Cereals and bakery products,6.4,-6.7,-1.6,857.142857142857,86.1111111111111,13.1,295.522388059702,5.36858974358974,Fall,1.6494337764648
2017-11-01 00:00:00,2017,Cereals and bakery products,-0.3,-0.7,-0.6,-89.5522388059702,-75,0.4,157.142857142857,0.535168195718655,Fall,0.17232890201871
2017-11-01 00:00:00,2017,Cereals and bakery products,3.6,-7.3,-2.9,942.857142857143,180.769230769231,10.9,249.315068493151,5.58103975535168,Fall,1.7971442639094
2017-12-01 00:00:00,2017,Cereals and bakery products,1.6,-6.6,-2.1,-9.58904109589042,312.5,8.2,224.242424242424,7.18171926006529,Winter,2.20293724966622
2018-01-01 00:00:00,2018,Cereals and bakery products,2.9,-2.3,1.8,-65.1515151515152,76.9230769230769,5.2,326.086956521739,3.56589147286822,Winter,1.0172490048651
2018-02-01 00:00:00,2018,Cereals and bakery products,6.1,-2.4,0.9,4.34782608695652,100,8.5,454.166666666667,4.10958904109589,Winter,1.06147722246794
2018-03-01 00:00:00,2018,Cereals and bakery products,4.3,-1.7,1,-29.1666666666667,-82.6530612244898,6,452.941176470588,4.15647921760391,Spring,2.03836930455636
2018-04-01 00:00:00,2018,Cereals and bakery products,3.8,-2,0,17.6470588235294,150,5.8,390,10.0502512562814,Spring,2.39808153477218
2018-05-01 00:00:00,2018,Cereals and bakery products,2.1,-1.4,0.2,-30,-80,3.5,350,6.19469026548673,Spring,1.67865707434053
2018-06-01 00:00:00,2018,Cereals and bakery products,1.8,-0.4,0.8,-71.4285714285714,-42.8571428571429,2.2,650,2.33918128654971,Summer,0.140597539543058
2018-07-01 00:00:00,2018,Cereals and bakery products,2,-0.2,0.7,-50,-97.6744186046512,2.2,1200,0.13745704467354,Summer,0.070298769771529
2018-07-01 00:00:00,2018,Cereals and bakery products,14.2,-8.3,1,4050,1085.71428571429,22.5,371.084337349398,5.70446735395189,Summer,2.91739894551845
2018-08-01 00:00:00,2018,Cereals and bakery products,1.5,-0.1,0.5,-98.7951807228916,-98.5074626865672,1.6,1700,0.0820344544708778,Summer,0.0351493848857645
2018-08-01 00:00:00,2018,Cereals and bakery products,11.6,-6.6,1.9,6500,842.857142857143,18.2,375.757575757576,5.41427399507793,Summer,2.31985940246046
2018-09-01 00:00:00,2018,Cereals and bakery products,1.1,0.1,0.5,-101.515151515152,-101.369863013699,1,-900,-0.0860585197934596,Fall,-0.0311235605353253
2018-09-01 00:00:00,2018,Cereals and bakery products,11.4,-7.7,-0.2,-7800,16.6666666666667,19.1,348.051948051948,6.62650602409639,Fall,2.39651416122004
2018-10-01 00:00:00,2018,Cereals and bakery products,0.8,0.1,0.3,-101.298701298701,-104.347826086957,0.7,-600,-0.0931966449207829,Fall,-0.0311235605353253
2018-10-01 00:00:00,2018,Cereals and bakery products,8,-7.7,-1.3,-7800,220.833333333333,15.7,303.896103896104,7.17614165890028,Fall,2.39651416122004
2018-11-01 00:00:00,2018,Cereals and bakery products,0.5,0.2,0.4,-102.597402597403,-111.764705882353,0.3,-50,-0.204498977505113,Fall,-0.0622471210706505
2018-11-01 00:00:00,2018,Cereals and bakery products,5.5,-5.8,-0.3,-3000,190,11.3,294.827586206897,5.93047034764826,Fall,1.80516651104886
2018-12-01 00:00:00,2018,Cereals and bakery products,5.7,-3.1,1.7,-46.551724137931,121.428571428571,8.8,383.870967741936,3.00387596899225,Winter,1.37107474568775
2019-01-01 00:00:00,2019,Cereals and bakery products,7.1,-1.4,2.7,-54.8387096774194,250,8.5,707.142857142857,1.84453227931489,Winter,0.609490639965172
2019-02-01 00:00:00,2019,Cereals and bakery products,7.2,-0.7,2.7,-50,250,7.9,1228.57142857143,1.15702479338843,Winter,0.304745319982586
2019-03-01 00:00:00,2019,Cereals and bakery products,6.2,0.2,3,-128.571428571429,-102.409638554217,6,-2900,-0.481927710843374,Spring,-0.182315405651778
2019-04-01 00:00:00,2019,Cereals and bakery products,5.8,-0.2,1.9,-200,100,6,3100,0.481927710843374,Spring,0.182315405651778
2019-05-01 00:00:00,2019,Cereals and bakery products,4.1,0.4,2.1,-300,-106.060606060606,3.7,-825,-1.49812734082397,Spring,-0.364630811303555
2019-06-01 00:00:00,2019,Cereals and bakery products,3.7,0.3,1.4,-25,200,3.4,-1033.33333333333,-1.12781954887218,Summer,-0.0834028356964137
2019-07-01 00:00:00,2019,Cereals and bakery products,2.7,0.8,1.6,166.666666666667,-110.38961038961,1.9,-137.5,-0.464037122969838,Summer,-0.222407561857103
2019-07-01 00:00:00,2019,Cereals and bakery products,11.7,-9.4,-0.1,-1275,-9500,21.1,324.468085106383,5.45243619489559,Summer,2.61328885182096
2019-08-01 00:00:00,2019,Cereals and bakery products,2.5,0.8,1.3,-108.510638297872,-110.38961038961,1.7,-112.5,-0.497822028624767,Summer,-0.222407561857103
2019-08-01 00:00:00,2019,Cereals and bakery products,10.5,-8.4,0,-1150,-4300,18.9,325,5.22713130056005,Summer,2.33527939949958
2019-09-01 00:00:00,2019,Cereals and bakery products,1.9,1.2,1.5,-114.285714285714,-120.689655172414,0.7,41.6666666666667,-0.852878464818763,Fall,-0.332042058660764
2019-09-01 00:00:00,2019,Cereals and bakery products,9.5,-8.1,-0.4,-775,161.290322580645,17.6,317.283950617284,5.75692963752665,Fall,2.24128389596016
2019-10-01 00:00:00,2019,Cereals and bakery products,1.9,1.2,1.4,-114.814814814815,-185.714285714286,0.7,41.6666666666667,-1.0762331838565,Fall,-0.332042058660764
2019-10-01 00:00:00,2019,Cereals and bakery products,7.8,-7.3,-0.8,-708.333333333333,942.857142857143,15.1,306.849315068493,6.54708520179372,Fall,2.01992252351965
2019-11-01 00:00:00,2019,Cereals and bakery products,1.6,1.3,1.4,-117.808219178082,550,0.3,76.9230769230769,-1.19047619047619,Fall,-0.359712230215827
2019-11-01 00:00:00,2019,Cereals and bakery products,6.1,-6.7,-1.2,-615.384615384616,3250,12.8,291.044776119403,6.13553113553114,Fall,1.85390149418926
2019-12-01 00:00:00,2019,Cereals and bakery products,4.8,-6.7,-2.3,0,-1775,11.5,271.641791044776,7.18113612004287,Winter,2.91684806269047
2020-01-01 00:00:00,2020,Cereals and bakery products,2.6,-4.4,-0.6,-34.3283582089552,-1566.66666666667,7,259.090909090909,6.53789004457653,Winter,2.01005025125628
2020-02-01 00:00:00,2020,Cereals and bakery products,3.5,-2.5,0.7,-43.1818181818182,-412.5,6,340,4.66417910447761,Winter,1.14207400639562
2020-03-01 00:00:00,2020,Cereals and bakery products,4,-1.1,1.5,-56,-88.2978723404255,5.1,563.636363636364,3.55987055016181,Spring,-1.51515151515152
2020-04-01 00:00:00,2020,Cereals and bakery products,4.2,3.9,6.2,-454.545454545455,387.5,0.3,92.3076923076923,10.1827676240209,Spring,5.37190082644628
2020-05-01 00:00:00,2020,Cereals and bakery products,8.7,3.4,5.2,-12.8205128205128,-140.476190476191,5.3,-55.8823529411765,5.21472392638037,Spring,4.6831955922865
2020-06-01 00:00:00,2020,Cereals and bakery products,7,2.7,4,-20.5882352941176,125,4.3,-59.2592592592592,3.69357045143639,Summer,-3.59042553191489
2020-07-01 00:00:00,2020,Cereals and bakery products,5.3,2,2.8,-25.9259259259259,-124.691358024691,3.3,-65,-2.26500566251416,Summer,-2.65957446808511
2020-07-01 00:00:00,2020,Cereals and bakery products,19.7,-5.5,2.6,-375,-558.333333333333,25.2,558.181818181818,6.22876557191393,Summer,7.31382978723404
2020-08-01 00:00:00,2020,Cereals and bakery products,3.7,1.5,2.1,-127.272727272727,-120.54794520548,2.2,-46.6666666666667,-2.5,Summer,-1.99468085106383
2020-08-01 00:00:00,2020,Cereals and bakery products,11.7,-9.1,0.5,-706.666666666667,-800,20.8,328.571428571429,15.1666666666667,Summer,12.1010638297872
2020-09-01 00:00:00,2020,Cereals and bakery products,2.8,1.8,2.2,-119.78021978022,-126.865671641791,1,44.4444444444445,-2.92207792207792,Fall,-1.30151843817787
2020-09-01 00:00:00,2020,Cereals and bakery products,11.3,-10,-1.5,-655.555555555556,49.2537313432836,21.3,313,16.2337662337662,Fall,7.23065798987708
2020-10-01 00:00:00,2020,Cereals and bakery products,2.6,2,2.3,-120,-145.454545454546,0.6,70,-5.3475935828877,Fall,-1.44613159797542
2020-10-01 00:00:00,2020,Cereals and bakery products,7.8,-6.9,0.5,-445,176,14.7,313.04347826087,18.4491978609626,Fall,4.98915401301519
2020-11-01 00:00:00,2020,Cereals and bakery products,2.5,2,2.2,-128.985507246377,-281.818181818182,0.5,75,-5.08905852417303,Fall,-1.44613159797542
2020-11-01 00:00:00,2020,Cereals and bakery products,8.6,-8.1,-1.9,-505,-307.692307692308,16.7,306.172839506173,20.6106870229008,Fall,5.85683297180043
2020-12-01 00:00:00,2020,Cereals and bakery products,4.9,-4.2,-0.2,-48.1481481481481,-223.529411764706,9.1,316.666666666667,4.28571428571429,Winter,1.91868433074463
2021-01-01 00:00:00,2021,Cereals and bakery products,4.3,-3.8,-0.4,-9.52380952380953,-240.740740740741,8.1,313.157894736842,5.54744525547445,Winter,2.67229254571027
2021-02-01 00:00:00,2021,Cereals and bakery products,3.2,-2.3,0.6,-39.4736842105263,-215,5.5,339.130434782609,4.29906542056075,Winter,1.61744022503516
2021-03-01 00:00:00,2021,Cereals and bakery products,3.6,-1.3,1.2,-43.4782608695652,-76.3636363636364,4.9,476.923076923077,3.7463976945245,Spring,3.62116991643454
2021-04-01 00:00:00,2021,Cereals and bakery products,3.6,-0.5,1.3,-61.5384615384615,-133.333333333333,4.1,920,5.37634408602151,Spring,1.39275766016713
2021-05-01 00:00:00,2021,Cereals and bakery products,3.3,0.2,1.7,-140,-102.197802197802,3.1,-1450,2.46913580246914,Spring,-0.557103064066853
2021-06-01 00:00:00,2021,Cereals and bakery products,3.3,0.4,1.6,100,-77.7777777777778,2.9,-625,1.2987012987013,Summer,-0.41407867494824
2021-07-01 00:00:00,2021,Cereals and bakery products,2.7,1.3,2.1,225,-113,1.4,-7.69230769230771,-1.6839378238342,Summer,-1.34575569358178
2021-07-01 00:00:00,2021,Cereals and bakery products,11.7,-4.7,3.5,-461.538461538462,-335,16.4,448.936170212766,6.0880829015544,Summer,4.86542443064182
2021-08-01 00:00:00,2021,Cereals and bakery products,3,1.3,1.9,-127.659574468085,-118.840579710145,1.7,-30.7692307692308,-2.58964143426295,Summer,-1.34575569358178
2021-08-01 00:00:00,2021,Cereals and bakery products,12.5,-3.5,3.9,-369.230769230769,-275,16,557.142857142857,6.97211155378486,Summer,3.6231884057971
2021-09-01 00:00:00,2021,Cereals and bakery products,2.4,1.7,2.1,-148.571428571429,-120.987654320988,0.7,58.8235294117647,-80.9523809523808,Fall,1.95852534562212
2021-09-01 00:00:00,2021,Cereals and bakery products,11.9,-2.8,2.8,-264.705882352941,-33.3333333333333,14.7,625,133.333333333333,Fall,-3.2258064516129
2021-10-01 00:00:00,2021,Cereals and bakery products,2.5,2.1,2.3,-175,-155.263157894737,0.4,80.952380952381,5.61497326203209,Fall,2.41935483870968
2021-10-01 00:00:00,2021,Cereals and bakery products,8.7,-0.3,4.9,-114.285714285714,-86.9565217391304,9,3100,-0.802139037433155,Fall,-0.345622119815668
2021-11-01 00:00:00,2021,Cereals and bakery products,2.5,2.2,2.3,-833.333333333333,-269.230769230769,0.3,86.3636363636364,4.27184466019417,Fall,2.53456221198157
2021-11-01 00:00:00,2021,Cereals and bakery products,10.3,0.5,5.1,-77.2727272727273,-200,9.8,-1860,0.970873786407767,Fall,0.576036866359447
2021-12-01 00:00:00,2021,Cereals and bakery products,9.9,1.6,3.5,220,700,8.3,-418.75,-7.92079207920792,Winter,-1.12517580872011
2022-01-01 00:00:00,2022,Cereals and bakery products,5.5,3.4,5.2,112.5,750,2.1,38.2352941176471,15.1785714285714,Winter,3.19849482596425
2022-02-01 00:00:00,2022,Cereals and bakery products,7,5.9,8.3,73.5294117647059,353.846153846154,1.1,81.3559322033898,8.92586989409985,Winter,5.55032925682032
2022-03-01 00:00:00,2022,Cereals and bakery products,10.7,9,11.2,52.5423728813559,-291.489361702128,1.7,81.1111111111111,8.57142857142857,Spring,2.14132762312634
2022-04-01 00:00:00,2022,Cereals and bakery products,13.5,9.6,11.3,6.66666666666667,638.461538461539,3.9,59.375,6.85714285714286,Spring,2.28408279800143
2022-05-01 00:00:00,2022,Cereals and bakery products,13.2,11.2,12.8,16.6666666666667,-420,2,82.1428571428571,6.38904734740445,Spring,2.664763264335
2022-06-01 00:00:00,2022,Cereals and bakery products,14.4,12.6,13.8,12.5,641.176470588235,1.8,85.7142857142857,6.60723649711589,Summer,2.40641711229947
2022-07-01 00:00:00,2022,Cereals and bakery products,15.1,13.4,14.4,6.34920634920635,-578.571428571429,1.7,87.3134328358209,9.09090909090909,Summer,2.55920550038197
2022-07-01 00:00:00,2022,Cereals and bakery products,24.9,7.6,16.6,-43.2835820895522,261.904761904762,17.3,-127.631578947368,5.15603799185889,Summer,1.4514896867838
2022-08-01 00:00:00,2022,Cereals and bakery products,15.3,13.3,13.9,75,-4533.33333333333,2,84.9624060150376,7.16981132075472,Summer,2.54010695187166
2022-08-01 00:00:00,2022,Cereals and bakery products,26.7,9.6,17.6,-27.8195488721805,336.363636363636,17.1,-78.125,5.17520215633423,Summer,1.83346065699007
2022-09-01 00:00:00,2022,Cereals and bakery products,14.6,13,13.4,35.4166666666667,2500,1.6,87.6923076923077,6.25902744342802,Fall,1.90169689877121
2022-09-01 00:00:00,2022,Cereals and bakery products,26.1,7.5,13.8,-42.3076923076923,368.75,18.6,-148,3.61097737120847,Fall,1.09713282621416
2022-10-01 00:00:00,2022,Cereals and bakery products,13.9,12.9,13.2,72,279.411764705882,1,92.2480620155039,5.31082750102923,Fall,1.88706846108836
2022-10-01 00:00:00,2022,Cereals and bakery products,20.3,8.1,13.6,-37.2093023255814,37.2881355932203,12.2,-50.6172839506173,3.33470564018114,Fall,1.18490345231129
2022-11-01 00:00:00,2022,Cereals and bakery products,13.4,13,13.1,60.4938271604938,44.4444444444444,0.4,96.9230769230769,5.5793991416309,Fall,1.90169689877121
2022-11-01 00:00:00,2022,Cereals and bakery products,19.3,8.6,13.4,-33.8461538461539,-10.4166666666667,10.7,-24.4186046511628,3.69098712446352,Fall,1.25804564072557
2022-12-01 00:00:00,2022,Cereals and bakery products,18.4,7.8,12,-9.30232558139534,-30.3571428571429,10.6,-35.8974358974359,43.8202247191011,Winter,7.33772342427093
2023-01-01 00:00:00,2023,Cereals and bakery products,16.5,9.2,12.8,17.948717948718,-26.984126984127,7.3,20.6521739130435,21.2962962962963,Winter,574.999999999997
2023-02-01 00:00:00,2023,Cereals and bakery products,16.6,8.7,11.7,-5.43478260869565,-35.0746268656717,7.9,9.19540229885054,17.827868852459,Winter,543.749999999997
2023-03-01 00:00:00,2023,Cereals and bakery products,14.7,9.2,11.7,5.74712643678161,21.0526315789474,5.5,40.2173913043478,23.469387755102,Spring,6.95389266817838
2023-04-01 00:00:00,2023,Cereals and bakery products,14.3,7.8,9.9,-15.2173913043478,-41.3533834586466,6.5,16.6666666666667,16.9197396963124,Spring,5.89569160997732
2023-05-01 00:00:00,2023,Cereals and bakery products,12.1,7.4,9.1,-5.12820512820512,-22.9166666666667,4.7,36.4864864864865,15.7446808510638,Spring,5.59334845049131
2023-06-01 00:00:00,2023,Cereals and bakery products,10.8,7.7,8.9,4.05405405405406,-40.7692307692308,3.1,59.7402597402597,15.4308617234469,Summer,-10.0130039011704
2023-07-01 00:00:00,2023,Cereals and bakery products,10.2,8.1,9,5.1948051948052,7.99999999999999,2.1,74.0740740740741,-11.0354223433243,Summer,-10.5331599479844
2023-07-01 00:00:00,2023,Cereals and bakery products,12.9,-5.9,2.4,-172.83950617284,-145.736434108527,18.8,418.64406779661,8.03814713896458,Summer,7.67230169050715
2023-08-01 00:00:00,2023,Cereals and bakery products,9.9,8.1,8.8,-237.28813559322,0,1.8,77.7777777777778,-15.1685393258427,Summer,-10.5331599479844
