Date,Year,Category,Lower,Mid,Upper
2008-10-01,2008,Farm-level fruits,-31.4,-6.7,27.0
2008-10-01,2008,Farm-level milk,-5.4,-2.5,1.0
2008-10-01,2008,Farm-level milk,-28.0,-0.8,37.4
2008-10-01,2008,Farm-level soybeans,52.0,58.4,66.1
2008-10-01,2008,Farm-level soybeans,-39.0,-9.0,39.2
2008-10-01,2008,Farm-level vegetables,-2.0,3.1,9.3
2008-10-01,2008,Farm-level vegetables,-19.1,-3.1,16.8
2008-10-01,2008,Farm-level wheat,38.4,42.7,47.9
2008-10-01,2008,Farm-level wheat,-44.7,-21.3,13.6
2008-10-01,2008,Wholesale beef,4.8,7.0,9.4
2008-10-01,2008,Wholesale beef,-10.0,4.2,20.9
2008-10-01,2008,Wholesale dairy,2.9,4.5,6.2
2008-10-01,2008,Wholesale dairy,-15.9,-0.4,18.1
2008-10-01,2008,Wholesale fats and oils,45.8,48.6,51.6
2008-10-01,2008,Wholesale fats and oils,-16.9,6.0,35.9
2008-10-01,2008,Wholesale pork,-1.6,1.2,4.3
2008-10-01,2008,Wholesale pork,-15.5,6.5,34.4
2008-10-01,2008,Wholesale poultry,3.0,4.4,6.0
2008-10-01,2008,Wholesale poultry,-11.6,2.3,18.8
2008-10-01,2008,Wholesale wheat flour,35.5,38.0,40.9
2008-10-01,2008,Wholesale wheat flour,-25.8,-9.8,9.1
2008-11-01,2008,Farm-level cattle,-1.5,-0.1,1.5
2008-11-01,2008,Farm-level cattle,-18.5,-2.9,15.7
2008-11-01,2008,Farm-level eggs,15.2,19.7,25.4
2008-11-01,2008,Farm-level eggs,-40.6,3.1,84.3
2008-11-01,2008,Farm-level fruits,-3.0,-0.7,2.0
2008-11-01,2008,Farm-level fruits,-32.8,-10.0,21.0
2008-11-01,2008,Farm-level milk,-4.6,-3.1,-1.3
2008-11-01,2008,Farm-level milk,-28.3,-3.0,31.5
2008-11-01,2008,Farm-level soybeans,45.3,48.2,51.5
2008-11-01,2008,Farm-level soybeans,-52.5,-30.0,5.4
2008-11-01,2008,Farm-level vegetables,-0.3,3.5,8.1
2008-11-01,2008,Farm-level vegetables,-18.8,-2.9,16.3
2008-11-01,2008,Farm-level wheat,35.5,37.7,40.3
2008-11-01,2008,Farm-level wheat,-51.3,-31.5,-3.5
2008-11-01,2008,Wholesale beef,3.7,5.0,6.3
2008-11-01,2008,Wholesale beef,-13.0,-0.3,15.1
2008-11-01,2008,Wholesale dairy,3.7,4.5,5.5
2008-11-01,2008,Wholesale dairy,-14.2,0.2,17.3
2008-11-01,2008,Wholesale fats and oils,42.4,43.8,45.3
2008-11-01,2008,Wholesale fats and oils,-25.2,-6.8,16.8
2008-11-01,2008,Wholesale pork,-1.6,0.1,1.8
2008-11-01,2008,Wholesale pork,-17.5,2.0,27.4
2008-11-01,2008,Wholesale poultry,3.6,4.4,5.2
2008-11-01,2008,Wholesale poultry,-12.3,0.4,15.3
2008-11-01,2008,Wholesale wheat flour,33.7,35.2,36.8
2008-11-01,2008,Wholesale wheat flour,-31.5,-17.8,-1.4
2008-12-01,2008,Farm-level cattle,0.2,0.9,1.6
2008-12-01,2008,Farm-level cattle,-13.4,1.6,19.4
2008-12-01,2008,Farm-level eggs,16.6,19.0,22.2
2008-12-01,2008,Farm-level eggs,-39.2,-0.9,64.7
2008-12-01,2008,Farm-level fruits,-2.0,-0.8,0.6
2008-12-01,2008,Farm-level fruits,-31.7,-10.8,16.2
2008-12-01,2008,Farm-level milk,-4.3,-3.7,-3.1
2008-12-01,2008,Farm-level milk,-31.9,-10.2,18.7
2008-12-01,2008,Farm-level soybeans,47.2,48.5,50.0
2008-12-01,2008,Farm-level soybeans,-49.9,-27.6,4.6
2008-12-01,2008,Farm-level vegetables,2.9,5.0,7.6
2008-12-01,2008,Farm-level vegetables,-16.9,-1.2,18.0
2008-12-01,2008,Farm-level wheat,36.1,37.1,38.3
2008-12-01,2008,Farm-level wheat,-52.3,-34.8,-10.4
2008-12-01,2008,Wholesale beef,4.7,5.3,5.9
2008-12-01,2008,Wholesale beef,-10.7,1.4,15.5
2008-12-01,2008,Wholesale dairy,3.8,4.2,4.5
2008-12-01,2008,Wholesale dairy,-17.4,-4.9,9.7
2008-12-01,2008,Wholesale fats and oils,42.2,42.8,43.4
2008-12-01,2008,Wholesale fats and oils,-31.2,-16.9,1.1
2008-12-01,2008,Wholesale pork,-2.5,-1.8,-1.1
2008-12-01,2008,Wholesale pork,-22.9,-5.5,16.1
2008-12-01,2008,Wholesale poultry,3.6,3.9,4.3
2008-12-01,2008,Wholesale poultry,-13.3,-1.8,11.3
2008-12-01,2008,Wholesale wheat flour,34.2,34.8,35.5
2008-12-01,2008,Wholesale wheat flour,-31.1,-18.6,-4.0
2009-01-01,2009,Farm-level cattle,-16.2,-4.8,8.1
2009-01-01,2009,Farm-level eggs,-39.8,-8.3,43.7
2009-01-01,2009,Farm-level fruits,-29.0,-9.1,18.1
2009-01-01,2009,Farm-level milk,-36.4,-17.5,7.8
2009-01-01,2009,Farm-level soybeans,-52.6,-33.5,-5.3
2009-01-01,2009,Farm-level vegetables,-17.5,-2.8,15.4
2009-01-01,2009,Farm-level wheat,-53.6,-38.2,-17.3
2009-01-01,2009,Wholesale beef,-11.2,0.1,12.9
2009-01-01,2009,Wholesale dairy,-18.3,-7.0,6.4
2009-01-01,2009,Wholesale fats and oils,-31.4,-18.1,-1.5
2009-01-01,2009,Wholesale pork,-23.6,-8.4,10.6
2009-01-01,2009,Wholesale poultry,-12.0,-1.8,10.1
2009-01-01,2009,Wholesale wheat flour,-42.0,-28.8,-12.0
2009-02-01,2009,Farm-level cattle,-16.1,-6.0,5.8
2009-02-01,2009,Farm-level eggs,-38.3,-11.4,32.3
2009-02-01,2009,Farm-level fruits,-26.6,-8.7,14.9
2009-02-01,2009,Farm-level milk,-54.4,-38.8,-14.6
2009-02-01,2009,Farm-level soybeans,-40.4,-20.4,10.2
2009-02-01,2009,Farm-level vegetables,-15.0,-0.9,16.3
2009-02-01,2009,Farm-level wheat,-47.3,-32.0,-11.8
2009-02-01,2009,Wholesale beef,-16.2,-6.7,4.3
2009-02-01,2009,Wholesale dairy,-24.6,-15.3,-4.3
2009-02-01,2009,Wholesale fats and oils,-34.2,-23.2,-9.5
2009-02-01,2009,Wholesale pork,-24.7,-11.4,5.3
2009-02-01,2009,Wholesale poultry,-6.5,3.0,13.9
2009-02-01,2009,Wholesale wheat flour,-35.3,-23.4,-8.5
2009-03-01,2009,Farm-level cattle,-15.7,-7.0,3.3
2009-03-01,2009,Farm-level eggs,-45.0,-23.3,11.9
2009-03-01,2009,Farm-level fruits,-26.9,-11.7,8.2
2009-03-01,2009,Farm-level milk,-55.0,-42.5,-23.3
2009-03-01,2009,Farm-level soybeans,-37.2,-19.2,7.3
2009-03-01,2009,Farm-level vegetables,-14.9,-2.3,12.8
2009-03-01,2009,Farm-level wheat,-45.4,-32.5,-15.0
2009-03-01,2009,Wholesale beef,-15.8,-7.4,2.3
2009-03-01,2009,Wholesale dairy,-25.0,-16.8,-7.6
2009-03-01,2009,Wholesale fats and oils,-34.4,-25.0,-13.8
2009-03-01,2009,Wholesale pork,-23.2,-11.7,2.2
2009-03-01,2009,Wholesale poultry,-6.0,1.9,11.0
2009-03-01,2009,Wholesale wheat flour,-34.0,-24.0,-11.4
2009-04-01,2009,Farm-level cattle,-16.9,-9.1,-0.1
2009-04-01,2009,Farm-level eggs,-46.1,-28.8,-0.7
2009-04-01,2009,Farm-level fruits,-26.5,-13.5,3.1
2009-04-01,2009,Farm-level milk,-39.9,-27.9,-12.2
2009-04-01,2009,Farm-level soybeans,-39.0,-24.9,-4.3
2009-04-01,2009,Farm-level vegetables,-13.5,-1.9,12.1
2009-04-01,2009,Farm-level wheat,-43.8,-32.6,-17.5
2009-04-01,2009,Wholesale beef,-17.3,-10.1,-2.0
2009-04-01,2009,Wholesale dairy,-22.7,-15.8,-7.8
2009-04-01,2009,Wholesale fats and oils,-32.3,-24.4,-14.7
2009-04-01,2009,Wholesale pork,-22.5,-12.9,-1.0
2009-04-01,2009,Wholesale poultry,-5.8,1.2,9.2
2009-04-01,2009,Wholesale wheat flour,-29.6,-20.5,-9.7
2009-05-01,2009,Farm-level cattle,-12.8,-5.7,2.4
2009-05-01,2009,Farm-level eggs,-37.2,-21.2,2.8
2009-05-01,2009,Farm-level fruits,-24.6,-13.3,1.0
2009-05-01,2009,Farm-level milk,-43.9,-32.6,-16.6
2009-05-01,2009,Farm-level soybeans,-29.9,-15.6,4.6
2009-05-01,2009,Farm-level vegetables,-11.7,-1.3,11.4
2009-05-01,2009,Farm-level wheat,-43.7,-34.5,-22.4
2009-05-01,2009,Wholesale beef,-14.2,-7.9,-0.6
2009-05-01,2009,Wholesale dairy,-20.9,-14.9,-8.1
2009-05-01,2009,Wholesale fats and oils,-30.3,-23.4,-15.4
2009-05-01,2009,Wholesale pork,-20.1,-11.6,-1.1
2009-05-01,2009,Wholesale poultry,-3.8,1.9,8.5
2009-05-01,2009,Wholesale wheat flour,-29.7,-22.4,-13.5
2009-06-01,2009,Farm-level cattle,-13.6,-7.7,-0.8
2009-06-01,2009,Farm-level eggs,-44.5,-33.9,-17.4
2009-06-01,2009,Farm-level fruits,-24.8,-15.6,-4.4
2009-06-01,2009,Farm-level milk,-46.0,-38.2,-27.4
2009-06-01,2009,Farm-level soybeans,-23.2,-10.0,8.4
2009-06-01,2009,Farm-level vegetables,-14.3,-5.3,5.5
2009-06-01,2009,Farm-level wheat,-39.2,-30.8,-20.2
2009-06-01,2009,Wholesale beef,-9.2,-3.5,3.0
2009-06-01,2009,Wholesale dairy,-21.0,-16.2,-10.8
2009-06-01,2009,Wholesale fats and oils,-26.3,-20.1,-13.1
2009-06-01,2009,Wholesale pork,-18.0,-10.8,-2.3
2009-06-01,2009,Wholesale poultry,-0.5,4.4,9.9
2009-06-01,2009,Wholesale wheat flour,-26.6,-20.4,-13.0
2009-07-01,2009,Farm-level cattle,-15.0,-10.2,-4.6
2009-07-01,2009,Farm-level cattle,-15.7,-0.1,18.4
2009-07-01,2009,Farm-level eggs,-43.2,-34.7,-22.2
2009-07-01,2009,Farm-level eggs,-59.6,-16.6,72.8
2009-07-01,2009,Farm-level fruits,-23.1,-15.6,-6.4
2009-07-01,2009,Farm-level fruits,-33.5,-4.0,39.6
2009-07-01,2009,Farm-level milk,-44.1,-38.0,-29.9
2009-07-01,2009,Farm-level milk,-47.3,-5.3,73.6
2009-07-01,2009,Farm-level soybeans,-16.5,-4.3,11.6
2009-07-01,2009,Farm-level soybeans,-43.1,-4.9,63.8
2009-07-01,2009,Farm-level vegetables,-11.3,-3.1,7.0
2009-07-01,2009,Farm-level vegetables,-16.3,0.8,21.4
2009-07-01,2009,Farm-level wheat,-35.9,-29.0,-20.1
2009-07-01,2009,Farm-level wheat,-34.7,1.2,56.0
2009-07-01,2009,Wholesale beef,-11.0,-6.5,-1.4
2009-07-01,2009,Wholesale beef,-15.4,1.4,21.4
2009-07-01,2009,Wholesale dairy,-20.1,-16.5,-12.2
2009-07-01,2009,Wholesale dairy,-20.7,-1.4,22.8
2009-07-01,2009,Wholesale fats and oils,-26.8,-22.2,-17.0
2009-07-01,2009,Wholesale fats and oils,-24.4,0.5,34.5
2009-07-01,2009,Wholesale pork,-16.9,-11.2,-4.4
2009-07-01,2009,Wholesale pork,-26.5,-2.3,30.0
2009-07-01,2009,Wholesale poultry,1.7,5.8,10.2
2009-07-01,2009,Wholesale poultry,-15.2,1.3,20.3
2009-07-01,2009,Wholesale wheat flour,-22.7,-17.4,-11.2
2009-07-01,2009,Wholesale wheat flour,-23.4,7.4,51.3
2009-08-01,2009,Farm-level cattle,-12.8,-8.8,-4.1
2009-08-01,2009,Farm-level cattle,-13.7,1.8,19.3
2009-08-01,2009,Farm-level eggs,-40.9,-34.0,-24.3
2009-08-01,2009,Farm-level eggs,-54.9,-10.0,78.9
2009-08-01,2009,Farm-level fruits,-22.1,-16.2,-9.1
2009-08-01,2009,Farm-level fruits,-29.4,-0.2,42.2
2009-08-01,2009,Farm-level milk,-41.1,-36.1,-29.7
2009-08-01,2009,Farm-level milk,-47.2,-8.3,62.2
2009-08-01,2009,Farm-level soybeans,-19.9,-11.8,-1.2
2009-08-01,2009,Farm-level soybeans,-35.6,7.0,78.2
2009-08-01,2009,Farm-level vegetables,-12.8,-5.9,2.2
2009-08-01,2009,Farm-level vegetables,-15.6,1.4,21.6
2009-08-01,2009,Farm-level wheat,-39.0,-34.2,-28.2
2009-08-01,2009,Farm-level wheat,-35.7,-2.3,48.9
2009-08-01,2009,Wholesale beef,-11.7,-8.2,-4.3
2009-08-01,2009,Wholesale beef,-18.5,-3.1,15.2
2009-08-01,2009,Wholesale dairy,-19.2,-16.3,-13.1
2009-08-01,2009,Wholesale dairy,-19.7,-1.7,20.3
2009-08-01,2009,Wholesale fats and oils,-26.7,-23.3,-19.6
2009-08-01,2009,Wholesale fats and oils,-25.1,-1.1,30.9
2009-08-01,2009,Wholesale pork,-16.0,-11.6,-6.4
2009-08-01,2009,Wholesale pork,-21.9,2.4,35.1
2009-08-01,2009,Wholesale poultry,1.0,4.1,7.3
2009-08-01,2009,Wholesale poultry,-14.7,0.9,19.4
2009-08-01,2009,Wholesale wheat flour,-26.2,-22.7,-18.7
2009-08-01,2009,Wholesale wheat flour,-30.2,-4.7,30.2
2009-09-01,2009,Farm-level cattle,-12.7,-9.5,-5.8
2009-09-01,2009,Farm-level cattle,-14.2,0.3,17.1
2009-09-01,2009,Farm-level eggs,-36.4,-30.7,-22.8
2009-09-01,2009,Farm-level eggs,-46.1,1.8,97.1
2009-09-01,2009,Farm-level fruits,-19.5,-14.9,-9.4
2009-09-01,2009,Farm-level fruits,-27.9,0.5,40.4
2009-09-01,2009,Farm-level milk,-37.4,-33.3,-28.5
2009-09-01,2009,Farm-level milk,-36.9,5.5,81.9
2009-09-01,2009,Farm-level soybeans,-15.1,-8.3,0.3
2009-09-01,2009,Farm-level soybeans,-31.6,9.4,77.3
2009-09-01,2009,Farm-level vegetables,-12.8,-7.0,0.0
2009-09-01,2009,Farm-level vegetables,-15.0,1.3,21.1
2009-09-01,2009,Farm-level wheat,-39.8,-36.5,-32.4
2009-09-01,2009,Farm-level wheat,-38.8,-9.5,36.2
2009-09-01,2009,Wholesale beef,-8.9,-6.1,-3.1
2009-09-01,2009,Wholesale beef,-12.4,1.3,17.3
2009-09-01,2009,Wholesale dairy,-17.5,-15.3,-13.0
2009-09-01,2009,Wholesale dairy,-15.9,1.7,23.6
2009-09-01,2009,Wholesale fats and oils,-25.7,-23.3,-20.7
2009-09-01,2009,Wholesale fats and oils,-24.3,-1.6,27.7
2009-09-01,2009,Wholesale pork,-14.9,-11.7,-7.8
2009-09-01,2009,Wholesale pork,-22.4,-0.6,29.5
2009-09-01,2009,Wholesale poultry,0.5,2.7,4.9
2009-09-01,2009,Wholesale poultry,-15.8,-1.8,14.7
2009-09-01,2009,Wholesale wheat flour,-26.1,-23.6,-20.8
2009-09-01,2009,Wholesale wheat flour,-34.4,-12.4,18.8
2009-10-01,2009,Farm-level cattle,-12.0,-9.8,-7.3
2009-10-01,2009,Farm-level cattle,-14.0,0.1,16.0
2009-10-01,2009,Farm-level eggs,-33.6,-29.1,-23.3
2009-10-01,2009,Farm-level eggs,-39.6,8.3,100.8
2009-10-01,2009,Farm-level fruits,-16.8,-13.2,-9.0
2009-10-01,2009,Farm-level fruits,-23.0,5.2,43.9
2009-10-01,2009,Farm-level milk,-34.9,-32.3,-29.2
2009-10-01,2009,Farm-level milk,-30.2,12.7,86.4
2009-10-01,2009,Farm-level soybeans,-18.4,-14.5,-9.7
2009-10-01,2009,Farm-level soybeans,-41.3,-7.9,48.7
2009-10-01,2009,Farm-level vegetables,-13.4,-9.0,-3.5
2009-10-01,2009,Farm-level vegetables,-16.2,-0.5,19.0
2009-10-01,2009,Farm-level wheat,-39.8,-37.6,-35.0
2009-10-01,2009,Farm-level wheat,-40.9,-14.4,25.9
2009-10-01,2009,Wholesale beef,-8.3,-6.4,-4.3
2009-10-01,2009,Wholesale beef,-11.5,1.6,17.0
2009-10-01,2009,Wholesale dairy,-16.5,-15.2,-13.7
2009-10-01,2009,Wholesale dairy,-14.3,2.6,22.9
2009-10-01,2009,Wholesale fats and oils,-25.0,-23.5,-21.8
2009-10-01,2009,Wholesale fats and oils,-26.4,-6.3,20.0
2009-10-01,2009,Wholesale pork,-14.4,-12.2,-9.6
2009-10-01,2009,Wholesale pork,-21.9,-1.3,24.9
2009-10-01,2009,Wholesale poultry,1.5,2.9,4.4
2009-10-01,2009,Wholesale poultry,-13.8,-0.4,15.4
2009-10-01,2009,Wholesale wheat flour,-26.0,-24.4,-22.6
2009-10-01,2009,Wholesale wheat flour,-32.2,-10.1,18.4
2009-11-01,2009,Farm-level cattle,-11.6,-10.3,-8.8
2009-11-01,2009,Farm-level cattle,-13.1,0.5,15.6
2009-11-01,2009,Farm-level eggs,-31.6,-28.8,-25.2
2009-11-01,2009,Farm-level eggs,-39.2,6.8,93.3
2009-11-01,2009,Farm-level fruits,-13.9,-11.4,-8.5
2009-11-01,2009,Farm-level fruits,-18.2,10.2,49.0
2009-11-01,2009,Farm-level milk,-32.3,-30.8,-29.0
2009-11-01,2009,Farm-level milk,-21.7,23.0,96.6
2009-11-01,2009,Farm-level soybeans,-16.0,-13.6,-10.7
2009-11-01,2009,Farm-level soybeans,-37.0,-4.6,47.6
2009-11-01,2009,Farm-level vegetables,-11.1,-7.6,-3.3
2009-11-01,2009,Farm-level vegetables,-15.1,0.7,19.5
2009-11-01,2009,Farm-level wheat,-38.0,-36.6,-34.9
2009-11-01,2009,Farm-level wheat,-34.7,-7.4,31.8
2009-11-01,2009,Wholesale beef,-8.6,-7.5,-6.2
2009-11-01,2009,Wholesale beef,-13.0,-1.1,13.4
2009-11-01,2009,Wholesale dairy,-15.2,-14.4,-13.5
2009-11-01,2009,Wholesale dairy,-9.3,7.0,26.6
2009-11-01,2009,Wholesale fats and oils,-24.8,-24.0,-23.1
2009-11-01,2009,Wholesale fats and oils,-24.8,-6.4,17.3
2009-11-01,2009,Wholesale pork,-13.7,-12.3,-10.8
2009-11-01,2009,Wholesale pork,-21.6,-2.9,21.5
2009-11-01,2009,Wholesale poultry,1.2,1.9,2.7
2009-11-01,2009,Wholesale poultry,-17.7,-5.7,8.2
2009-11-01,2009,Wholesale wheat flour,-24.7,-23.7,-22.6
2009-11-01,2009,Wholesale wheat flour,-28.3,-8.3,18.0
2009-12-01,2009,Farm-level cattle,-10.8,-10.2,-9.5
2009-12-01,2009,Farm-level cattle,-11.3,1.3,15.7
2009-12-01,2009,Farm-level eggs,-28.9,-27.2,-24.9
2009-12-01,2009,Farm-level eggs,-29.3,17.3,98.4
2009-12-01,2009,Farm-level fruits,-12.6,-11.3,-9.8
2009-12-01,2009,Farm-level fruits,-16.4,9.8,43.8
2009-12-01,2009,Farm-level milk,-31.0,-30.3,-29.7
2009-12-01,2009,Farm-level milk,-19.2,20.9,83.3
2009-12-01,2009,Farm-level soybeans,-15.5,-14.4,-13.2
2009-12-01,2009,Farm-level soybeans,-37.6,-7.6,37.2
2009-12-01,2009,Farm-level vegetables,-8.8,-6.9,-4.6
2009-12-01,2009,Farm-level vegetables,-13.6,1.7,20.1
2009-12-01,2009,Farm-level wheat,-37.1,-36.4,-35.6
2009-12-01,2009,Farm-level wheat,-33.2,-7.9,27.5
2009-12-01,2009,Wholesale beef,-7.8,-7.3,-6.8
2009-12-01,2009,Wholesale beef,-11.5,-0.1,13.1
2009-12-01,2009,Wholesale dairy,-14.5,-14.2,-13.8
2009-12-01,2009,Wholesale dairy,-9.1,5.7,23.2
2009-12-01,2009,Wholesale fats and oils,-23.6,-23.3,-22.9
2009-12-01,2009,Wholesale fats and oils,-16.2,1.8,24.6
2009-12-01,2009,Wholesale pork,-12.6,-12.0,-11.3
2009-12-01,2009,Wholesale pork,-17.0,1.4,24.3
2009-12-01,2009,Wholesale poultry,1.5,1.9,2.2
2009-12-01,2009,Wholesale poultry,-16.5,-5.5,7.1
2009-12-01,2009,Wholesale wheat flour,-24.3,-23.9,-23.4
2009-12-01,2009,Wholesale wheat flour,-27.5,-9.1,13.6
2010-01-01,2010,Farm-level cattle,-13.4,-1.2,12.6
2010-01-01,2010,Farm-level eggs,-19.9,27.7,111.6
2010-01-01,2010,Farm-level fruits,-8.0,17.4,52.0
2010-01-01,2010,Farm-level milk,-3.9,37.7,102.8
2010-01-01,2010,Farm-level soybeans,-29.7,0.5,46.2
2010-01-01,2010,Farm-level vegetables,-11.9,2.8,20.6
2010-01-01,2010,Farm-level wheat,-30.9,-8.1,22.7
2010-01-01,2010,Wholesale beef,-12.2,-0.6,12.7
2010-01-01,2010,Wholesale dairy,-3.1,10.7,26.9
2010-01-01,2010,Wholesale fats and oils,-15.0,2.0,23.2
2010-01-01,2010,Wholesale pork,-10.9,6.0,27.0
2010-01-01,2010,Wholesale poultry,-11.3,-1.2,10.6
2010-01-01,2010,Wholesale wheat flour,-18.3,-5.5,9.2
2010-02-01,2010,Farm-level cattle,-8.6,2.4,15.4
2010-02-01,2010,Farm-level eggs,-21.0,17.4,83.7
2010-02-01,2010,Farm-level fruits,4.1,29.8,64.1
2010-02-01,2010,Farm-level milk,-11.7,19.3,67.5
2010-02-01,2010,Farm-level soybeans,-29.5,-4.8,33.7
2010-02-01,2010,Farm-level vegetables,-12.3,1.3,17.7
2010-02-01,2010,Farm-level wheat,-25.7,-4.4,23.6
2010-02-01,2010,Wholesale beef,-11.3,-1.2,10.4
2010-02-01,2010,Wholesale dairy,-4.2,7.4,21.1
2010-02-01,2010,Wholesale fats and oils,-14.5,-0.2,17.8
2010-02-01,2010,Wholesale pork,-4.2,12.0,32.1
2010-02-01,2010,Wholesale poultry,-6.7,2.9,13.8
2010-02-01,2010,Wholesale wheat flour,-17.1,-6.3,6.5
2010-03-01,2010,Farm-level cattle,-4.9,4.8,16.5
2010-03-01,2010,Farm-level eggs,-17.6,16.2,71.6
2010-03-01,2010,Farm-level fruits,6.2,28.5,57.9
2010-03-01,2010,Farm-level milk,-6.0,21.1,62.6
2010-03-01,2010,Farm-level soybeans,-30.3,-9.6,21.4
2010-03-01,2010,Farm-level vegetables,-9.1,3.4,18.4
2010-03-01,2010,Farm-level wheat,-25.2,-7.8,15.8
2010-03-01,2010,Wholesale beef,-8.7,0.4,10.9
2010-03-01,2010,Wholesale dairy,-1.9,8.5,20.2
2010-03-01,2010,Wholesale fats and oils,-13.4,-1.0,13.7
2010-03-01,2010,Wholesale pork,-0.5,13.9,31.0
2010-03-01,2010,Wholesale poultry,-6.1,1.8,11.0
2010-03-01,2010,Wholesale wheat flour,-15.2,-5.8,5.4
2010-04-01,2010,Farm-level cattle,-2.2,6.9,17.3
2010-04-01,2010,Farm-level eggs,-6.4,25.9,78.8
2010-04-01,2010,Farm-level fruits,5.8,24.8,48.9
2010-04-01,2010,Farm-level milk,-9.8,11.3,41.9
2010-04-01,2010,Farm-level soybeans,-26.6,-8.7,17.9
2010-04-01,2010,Farm-level vegetables,1.5,14.6,30.1
2010-04-01,2010,Farm-level wheat,-23.2,-8.1,12.1
2010-04-01,2010,Wholesale beef,-5.1,3.1,12.4
2010-04-01,2010,Wholesale dairy,-2.3,6.2,15.9
2010-04-01,2010,Wholesale fats and oils,-9.4,1.3,14.4
2010-04-01,2010,Wholesale pork,3.4,16.0,31.2
2010-04-01,2010,Wholesale poultry,-7.2,-0.3,7.6
2010-04-01,2010,Wholesale wheat flour,-15.8,-7.8,1.3
2010-05-01,2010,Farm-level cattle,3.2,11.7,21.5
2010-05-01,2010,Farm-level eggs,-13.8,8.8,44.2
2010-05-01,2010,Farm-level fruits,3.6,19.0,38.6
2010-05-01,2010,Farm-level milk,-2.9,16.1,43.0
2010-05-01,2010,Farm-level soybeans,-23.0,-7.4,15.1
2010-05-01,2010,Farm-level vegetables,5.3,17.1,31.5
2010-05-01,2010,Farm-level wheat,-21.8,-9.0,7.6
2010-05-01,2010,Wholesale beef,2.0,10.0,19.1
2010-05-01,2010,Wholesale dairy,-0.5,6.7,15.0
2010-05-01,2010,Wholesale fats and oils,-8.0,1.0,11.6
2010-05-01,2010,Wholesale pork,8.1,19.3,33.0
2010-05-01,2010,Wholesale poultry,-5.0,0.7,7.2
2010-05-01,2010,Wholesale wheat flour,-15.2,-8.4,-0.5
2010-06-01,2010,Farm-level cattle,5.7,13.2,22.0
2010-06-01,2010,Farm-level eggs,-22.1,-7.7,14.4
2010-06-01,2010,Farm-level fruits,7.5,20.6,36.7
2010-06-01,2010,Farm-level milk,5.8,22.6,45.9
2010-06-01,2010,Farm-level soybeans,-21.0,-7.9,10.4
2010-06-01,2010,Farm-level vegetables,7.2,17.9,30.8
2010-06-01,2010,Farm-level wheat,-20.0,-9.4,3.9
2010-06-01,2010,Wholesale beef,7.1,14.3,22.7
2010-06-01,2010,Wholesale dairy,1.5,7.5,14.3
2010-06-01,2010,Wholesale fats and oils,-6.3,1.2,9.9
2010-06-01,2010,Wholesale pork,15.6,25.8,37.8
2010-06-01,2010,Wholesale poultry,-2.2,2.6,8.0
2010-06-01,2010,Wholesale wheat flour,-12.5,-6.7,0.0
2010-07-01,2010,Farm-level cattle,3.4,9.2,16.0
2010-07-01,2010,Farm-level cattle,-17.8,-2.6,15.5
2010-07-01,2010,Farm-level eggs,-21.7,-10.3,6.4
2010-07-01,2010,Farm-level eggs,-58.6,-18.6,60.4
2010-07-01,2010,Farm-level fruits,2.5,12.0,23.8
2010-07-01,2010,Farm-level fruits,-37.8,-8.9,34.6
2010-07-01,2010,Farm-level milk,8.8,21.8,39.0
2010-07-01,2010,Farm-level milk,-44.2,1.2,87.1
2010-07-01,2010,Farm-level soybeans,-18.3,-7.3,7.1
2010-07-01,2010,Farm-level soybeans,-48.0,-12.1,53.1
2010-07-01,2010,Farm-level vegetables,4.7,13.7,24.6
2010-07-01,2010,Farm-level vegetables,-21.5,-5.6,13.4
2010-07-01,2010,Farm-level wheat,-19.1,-10.9,-0.6
2010-07-01,2010,Farm-level wheat,-37.7,-4.1,46.7
2010-07-01,2010,Wholesale beef,4.1,9.7,15.9
2010-07-01,2010,Wholesale beef,-15.9,1.7,22.9
2010-07-01,2010,Wholesale dairy,4.5,9.3,14.8
2010-07-01,2010,Wholesale dairy,-18.0,1.3,25.5
2010-07-01,2010,Wholesale fats and oils,-4.8,1.1,7.7
2010-07-01,2010,Wholesale fats and oils,-24.2,0.8,34.9
2010-07-01,2010,Wholesale pork,13.9,21.6,30.9
2010-07-01,2010,Wholesale pork,-25.0,-1.0,30.9
2010-07-01,2010,Wholesale poultry,-3.1,0.7,4.8
2010-07-01,2010,Wholesale poultry,-17.6,-1.8,16.2
2010-07-01,2010,Wholesale wheat flour,-13.1,-8.4,-3.2
2010-07-01,2010,Wholesale wheat flour,-18.8,0.7,25.1
2010-08-01,2010,Farm-level cattle,7.5,12.6,18.5
2010-08-01,2010,Farm-level cattle,-16.1,-0.3,17.8
2010-08-01,2010,Farm-level eggs,-16.3,-6.4,7.8
2010-08-01,2010,Farm-level eggs,-52.8,-9.6,72.6
2010-08-01,2010,Farm-level fruits,3.8,11.4,20.4
2010-08-01,2010,Farm-level fruits,-34.1,-5.4,37.0
2010-08-01,2010,Farm-level milk,12.7,22.8,36.0
2010-08-01,2010,Farm-level milk,-46.2,-5.2,70.1
2010-08-01,2010,Farm-level soybeans,-13.3,-4.2,7.7
2010-08-01,2010,Farm-level soybeans,-34.6,9.2,83.0
2010-08-01,2010,Farm-level vegetables,6.3,14.3,23.7
2010-08-01,2010,Farm-level vegetables,-20.5,-4.5,14.4
